CF	Central African Republic	236	623	8	0	7[024-7]\d{6}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[278]	00	8	2[12]\d{6}	row	8	8776\d{4}							
TD	Chad	235	622	8	0	(?:[69]\d{2}|77\d)\d{5}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[2679]	00|16	8	22(?:[3789]0|5[0-5]|6[89])\d{4}	row									
CL	Chile	56	730	9	0	(?:(?:(?:3[2-5]\d{3}|5[1-3578]\d{3}|6[13-57]\d{3}|9[2-9]\d{3})|8(?:0[1-9]\d{2}|[1-9]\d{3})|[47][1-35]\d{3})|2(?:(?:1962|2\d{3})|3(?:2\d{2}|3(?:00|4[0-7]))))\d{4}|(?:(?:(?:3[2-5]\d{3}|5[1-3578]\d{3}|6[13-57]\d{3}|9[2-9]\d{3})|8(?:0[1-9]\d{2}|[1-9]\d{3})|[47][1-35]\d{3})|2(?:(?:1962|2\d{3})|3(?:2\d{2}|3(?:00|4[0-7]))))\d{4}	(\d{4});(\d{2})(\d{3})(\d{4});(\d{5})(\d{4});(\d{2})(\d{3})(\d{4});(\d)(\d{4})(\d{4});(\d)(\d{4})(\d{4});(\d{2})(\d{3})(\d{4});(\d{3})(\d{3})(\d{3,4});(600)(\d{3})(\d{2})(\d{3});(1230)(\d{3})(\d{4});(\d{5})(\d{4});(\d{4,5})	$1 $2 $3;$1;$1 $2;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3 $4;$1 $2 $3;$1 $2;$1	2[23];1(?:[03-589]|21)|[29]0|78;21;44;2[23];9[2-9];3[2-5]|[47]|5[1-3578]|6[13-57]|8(?:0[1-9]|[1-9]);60|8;60;1;219;[1-9]	00|1\d{2}0	9,11	(?:(?:(?:3[2-5]\d{3}|5[1-3578]\d{3}|6[13-57]\d{3}|9[2-9]\d{3})|8(?:0[1-9]\d{2}|[1-9]\d{3})|[47][1-35]\d{3})|2(?:(?:1962|2\d{3})|3(?:2\d{2}|3(?:00|4[0-7]))))\d{4}|(?:123|8)00\d{6}	row	9,10,11	44\d{7}|600\d{7,8}							
CN	China	86	460	11	0	1(?:(?:5[0-35-9]\d{2}|6[25-7]\d{2}|9[0135689]\d{2}|[38]\d{3})|4(?:00[019]|[5-8]\d{2})|7(?:40[0-5]|[0-35-8]\d{2}))\d{6}	(\d{5,6});(\d{2})(\d{5,6});(\d{3})(\d{4});(\d{4})(\d{4});(\d{3})(\d{5,6});(\d{4})(\d{4});(\d{3})(\d{3})(\d{4});(\d{2})(\d{4})(\d{4});(\d{3})(\d{3})(\d{4});(\d{3})(\d{7,8});(\d{4})(\d{3})(\d{4});(\d{3})(\d{4})(\d{4});(\d{3})(\d{4})(\d{4});(\d{2})(\d{3})(\d{3})(\d{4})	$1;$1 $2;$1 $2;$1 $2;$1 $2;$1 $2;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3 $4	96;(?:10|2[0-57-9])[19]#(?:10|2[0-57-9])(?:10|9[56])#(?:10|2[0-57-9])(?:100|9[56]);[1-9]#1[1-9]|26|[3-9]|(?:10|2[0-57-9])(?:[0-8]|9[0-47-9])#1[1-9]|26|[3-9]|(?:10|2[0-57-9])(?:[02-8]|1(?:0[1-9]|[1-9])|9[0-47-9]);16[08];3(?:[157]|35|49|9[1-68])|4(?:[17]|2[179]|6[47-9]|8[23])|5(?:[1357]|2[37]|4[36]|6[1-46]|80)|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]|4[13]|5[1-5])|(?:4[35]|59|85)[1-9]#(?:3(?:[157]\d|35|49|9[1-68])|4(?:[17]\d|2[179]|[35][1-9]|6[47-9]|8[23])|5(?:[1357]\d|2[37]|4[36]|6[1-46]|80|9[1-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]\d|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]\d|5[1-9]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))[19]#85[23](?:10|95)|(?:3(?:[157]\d|35|49|9[1-68])|4(?:[17]\d|2[179]|[35][1-9]|6[47-9]|8[23])|5(?:[1357]\d|2[37]|4[36]|6[1-46]|80|9[1-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]\d|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]\d|5[14-9]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))(?:10|9[56])#85[23](?:100|95)|(?:3(?:[157]\d|35|49|9[1-68])|4(?:[17]\d|2[179]|[35][1-9]|6[47-9]|8[23])|5(?:[1357]\d|2[37]|4[36]|6[1-46]|80|9[1-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]\d|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]\d|5[14-9]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))(?:100|9[56]);[1-9]#1[1-9]|26|[3-9]|(?:10|2[0-57-9])(?:[0-8]|9[0-47-9])#26|3(?:[0268]|9[079])|4(?:[049]|2[02-68]|[35]0|6[0-356]|8[014-9])|5(?:0|2[0-24-689]|4[0-2457-9]|6[057-9]|90)|6(?:[0-24578]|6[14-79]|9[03-9])|7(?:0[02-9]|2[0135-79]|3[23]|4[0-27-9]|6[1457]|8)|8(?:[046]|1[01459]|2[0-489]|50|8[0-2459]|9[09])|9(?:0[0457]|1[08]|[268]|4[024-9])|(?:34|85[23])[0-8]|(?:1|58)[1-9]|(?:63|95)[06-9]|(?:33|85[23]9)[0-46-9]|(?:10|2[0-57-9]|3(?:[157]\d|35|49|9[1-68])|4(?:[17]\d|2[179]|[35][1-9]|6[47-9]|8[23])|5(?:[1357]\d|2[37]|4[36]|6[1-46]|80|9[1-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]\d|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]\d|5[14-9]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))(?:[0-8]|9[0-47-9])#26|3(?:[0268]|3[0-46-9]|4[0-8]|9[079])|4(?:[049]|2[02-68]|[35]0|6[0-356]|8[014-9])|5(?:0|2[0-24-689]|4[0-2457-9]|6[057-9]|90)|6(?:[0-24578]|3[06-9]|6[14-79]|9[03-9])|7(?:0[02-9]|2[0135-79]|3[23]|4[0-27-9]|6[1457]|8)|8(?:[046]|1[01459]|2[0-489]|5(?:0|[23](?:[02-8]|1[1-9]|9[0-46-9]))|8[0-2459]|9[09])|9(?:0[0457]|1[08]|[268]|4[024-9]|5[06-9])|(?:1|58|85[23]10)[1-9]|(?:10|2[0-57-9])(?:[0-8]|9[0-47-9])|(?:3(?:[157]\d|35|49|9[1-68])|4(?:[17]\d|2[179]|[35][1-9]|6[47-9]|8[23])|5(?:[1357]\d|2[37]|4[36]|6[1-46]|80|9[1-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]\d|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]\d|5[14-9]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))(?:[02-8]|1(?:0[1-9]|[1-9])|9[0-47-9]);(?:4|80)0;10|2(?:[02-57-9]|1[1-9])#10|2(?:[02-57-9]|1[1-9])#10[0-79]|2(?:[02-57-9]|1[1-79])|(?:10|21)8(?:0[1-9]|[1-9]);3(?:[3-59]|7[02-68])|4(?:[26-8]|3[3-9]|5[2-9])|5(?:3[03-9]|[468]|7[028]|9[2-46-9])|6|7(?:[0-247]|3[04-9]|5[0-4689]|6[2368])|8(?:[1-358]|9[1-7])|9(?:[013479]|5[1-5])|(?:[34]1|55|79|87)[02-9];9;80;[3-578];1[3-9];[12]	00	7,8,9,10,11,12	21(?:100\d{2}|95\d{3,4}|\d{8,10})|(?:10|2[02-57-9]|3(?:11|7[179])|4(?:[15]1|3[1-35])|5(?:1\d|2[37]|3[12]|51|7[13-79]|9[15])|7(?:31|5[457]|6[09]|91)|8(?:[57]1|98))(?:100\d{2}|95\d{3,4}|\d{8})|(?:3(?:1[02-9]|35|49|5\d|7[02-68]|9[1-68])|4(?:1[02-9]|2[179]|3[3-9]|5[2-9]|6[4789]|7\d|8[23])|5(?:3[03-9]|4[36]|5[02-9]|6[1-46]|7[028]|80|9[2-46-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[17]\d|2[248]|3[04-9]|4[3-6]|5[0-4689]|6[2368]|9[02-9])|8(?:078|1[236-8]|2[5-7]|3\d|5[1-9]|7[02-9]|8[3678]|9[1-7])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))(?:100\d{2}|95\d{3,4}|\d{7})|80(?:29|6[03578]|7[018]|81)\d{4}|(?:(?:10|21)8|8)00\d{7}	row	7,8,9,10,11	400\d{7}|950\d{7,8}|(?:10|2[0-57-9]|3(?:[157]\d|35|49|9[1-68])|4(?:[17]\d|2[179]|[35][1-9]|6[47-9]|8[23])|5(?:[1357]\d|2[37]|4[36]|6[1-46]|80|9[1-9])|6(?:3[1-5]|6[0238]|9[12])|7(?:01|[1579]\d|2[248]|3[014-9]|4[3-6]|6[023689])|8(?:1[236-8]|2[5-7]|[37]\d|5[14-9]|8[36-8]|9[1-8])|9(?:0[1-3689]|1[1-79]|[379]\d|4[13]|5[1-5]))96\d{3,4}|16[08]\d{5}							
CX	Christmas Island	61	999	9	0	X				001[14-689]|14(?:1[14]|34|4[17]|[56]6|7[47]|88)0011	7,9,10	8(?:51(?:0(?:01|30|59)|117)|91(?:00[6-9]|1(?:[28]1|49|78)|2(?:09|63)|3(?:12|26|75)|4(?:56|97)|64\d|7(?:0[01]|1[0-2])|958))\d{3}|180(?:0\d{3}|2)\d{3}	row	6,8,9,10	(?:14(?:5(?:1[0458]|[23][458])|71\d)|550\d\d)\d{4}|13(?:00\d{3}|45[0-4])\d{3}|13\d{4}|190[0126]\d{6}|500\d{6}							
CC	Cocos (Keeling) Islands	61	999	9	0	X				001[14-689]|14(?:1[14]|34|4[17]|[56]6|7[47]|88)0011	7,9,10	8(?:51(?:0(?:02|31|60)|118)|91(?:0(?:1[0-2]|29)|1(?:[28]2|50|79)|2(?:10|64)|3(?:[06]8|22)|4[29]8|62\d|70[23]|959))\d{3}|180(?:0\d{3}|2)\d{3}	row	6,9,10	(?:14(?:5(?:1[0458]|[23][458])|71\d)|550\d\d)\d{4}|13(?:00\d{3}|45[0-4])\d{3}|13\d{4}|190[0126]\d{6}|500\d{6}							
CO	Colombia	57	732	10	0	3(?:0[0-5]|1\d|2[0-4]|3[03]|5[01])\d{7}	(\d)(\d{7});(\d{3})(\d{7});(\d)(\d{3})(\d{7})	$1 $2;$1 $2;$1 $2 $3	1[2-79]|[25-8]|(?:18|4)[2-9];3;1(?:80|9)#1(?:800|9)	00(?:4(?:[14]4|56)|[579])	8,10,11	(60)?[124-8][2-9]\d{6}|1800\d{7}	row	11	19(?:0[01]|4[78])\d{7}							
KM	Comoros	269	654	7	0	[34]\d{6}	(\d{3})(\d{2})(\d{2})	$1 $2 $3	[3478]	00	7	7[4-7]\d{5}	row	7	(?:39[01]|8\d{2})\d{4}							
CG	Congo - Brazzaville	242	629	9		0[124-6]\d{7}	(\d{3})(\d{2})(\d{2})(\d{2});(\d)(\d{4})(\d{4});(\d{2})(\d{3})(\d{4})	$1 $2 $3 $4;$1 $2 $3;$1 $2 $3	801;8;[02]	00	9	222[1-589]\d{5}	row	9	80(?:0\d\d|11[0-4])\d{4}							
CD	Congo - Kinshasa	243	630	9	0	(?:9[017-9]\d{7}|8(?:8\d{5}|[0-59]\d{7}))	(\d{2})(\d{2})(\d{3});(\d{2})(\d{5});(\d{2})(\d{3})(\d{4});(\d{3})(\d{3})(\d{3})	$1 $2 $3;$1 $2;$1 $2 $3;$1 $2 $3	88;[1-6];1;[89]	00	7,9	12\d{7}|[1-6]\d{6}	row									
CK	Cook Islands	682	548	5	0	[5-8]\d{4}	(\d{2})(\d{3})	$1 $2	[2-8]	00	5	(?:2\d|3[13-7]|4[1-5])\d{3}	row									
CR	Costa Rica	506	712	8	0	(?:(?:7[0-3]\d{3}|8[3-9]\d{3})|5(?:0\d{3}|7[0-3]\d{2})|6(?:500[01]|[0-4]\d{3}))\d{3}	(\d{4})(\d{4});(\d{3})(\d{3})(\d{4})	$1 $2;$1-$2-$3	[24-7]|8[3-9];[89]	00	8,10	210[7-9]\d{4}|2(?:[024-7]\d|1[1-9])\d{5}|800\d{7}|210[0-6]\d{4}|4\d{7}|5100\d{4}	row	8,10	210[0-6]\d{4}|4\d{7}|5100\d{4}|90[059]\d{7}							
HR	Croatia	385	219	8,9	0	9(?:8(?:\d{6,7})|(?:[0-259]\d{2}|7(?:5[19]|[0679]\d))\d{5})	(\d{2})(\d{2})(\d{2,3});(\d{3})(\d{2})(\d{2,3});(\d)(\d{4})(\d{3});(\d{2})(\d{3})(\d{3,4});(\d{2})(\d{3})(\d{3,4});(\d{2})(\d{3})(\d{3,4});(\d{3})(\d{3})(\d{3})	$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3;$1 $2 $3	6[01];8;1;[67];9;[2-5];8	00	7,8,9	1\d{7}|(?:2[0-3]|3[1-5]|4[02-47-9]|5[1-3])\d{6,7}|80[01]\d{4,6}	eu	6,7,8,9	(?:62\d?|72)\d{6}|6(?:[01]\d{0,2}|[459]\d{2})\d{4}|7[45]\d{6}							
CU	Cuba	53	368	8	0	5\d{7}	(\d{2})(\d{4,6});(\d)(\d{6,7});(\d)(\d{7})	$1 $2;$1 $2;$1 $2	2[1-4]|[34];7;5	119	6,7,8	(?:3[23]|48)\d{4,6}|(?:31|4[36])\d{6}|(?:2[1-4]|4[1257]|7\d)\d{5,6}	row									
CW	Curaçao	599	362	7,8	0	9(?:5(?:[12467]\d|3[01])|6(?:[15-9]\d|3[01]))\d{4}	(\d{3})(\d{4});(\d)(\d{3})(\d{4})	$1 $2;$1 $2 $3	[3467];9[4-8]	00	8	9(?:[48]\d{2}|50\d|7(?:2[0-24]|[34]\d|6[35-7]|77|8[7-9]))\d{4}	row	7,8	60[0-2]\d{4}|955\d{5}							
CY	Cyprus	357	280	8	0	9[4-79]\d{6}	(\d{2})(\d{6})	$1 $2	[257-9]	00	8	2[2-6]\d{6}|800\d{5}	eu	8	(?:50|77)\d{6}|80[1-9]\d{5}|90[09]\d{5}|700\d{5}							
CZ	Czech Republic	420	230	9	0	(?:60[1-8]|7(?:0[2-5]|[2379]\d)|9[36]\d)\d{6}	(\d{3})(\d{3})(\d{3});(\d{2})(\d{3})(\d{3})(\d{3});(\d{3})(\d{3})(\d{3})(\d{3})	$1 $2 $3;$1 $2 $3 $4;$1 $2 $3 $4	[2-8]|9[015-7];9;9	00	9	2\d{8}|(?:3[1257-9]|4[16-9]|5[13-9])\d{7}|800\d{6}	eu	9,10,11,12	9(?:5\d|7[2-4])\d{6}|9[17]0\d{6}|8[134]\d{7}|9(?:0[05689]|76)\d{6}|70[01]\d{6}|9(?:3\d{9}|6\d{7,10})							
DK	Denmark	45	238	8	0	(?:[2-7]\d|8[126-9]|9[1-46-9])\d{6}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[2-9]	00	8	(?:[2-7]\d|8[126-9]|9[1-46-9])\d{6}|80\d{6}	eu	8	90\d{6}							
DJ	Djibouti	253	638	8	0	77\d{6}	(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[27]	00	8	2(?:1[2-5]|7[45])\d{5}	row									
DM	Dominica	1	366	10	0,1	767[2-9]\d{6}				011	10	767(?:2(?:55|66)|4(?:2[01]|4[0-25-9])|50[0-4]|70[1-3])\d{4}|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
DO	Dominican Republic	1	370	10	0,1	8[024]9[2-9]\d{6}				011	10	8(?:[04]9[2-9]\d{6}|29(?:2(?:[0-59]\d|6[04-9]|7[0-27]|8[0237-9])|3(?:[0-35-9]\d|4[7-9])|[45]\d{2}|6(?:[0-27-9]\d|[3-5][1-9]|6[0135-8])|7(?:0[013-9]|[1-37]\d|4[1-35689]|5[1-4689]|6[1-57-9]|8[1-79]|9[1-8])|8(?:0[146-9]|1[0-48]|[248]\d|3[1-79]|5[01589]|6[013-68]|7[124-8]|9[0-8])|9(?:[0-24]\d|3[02-46-9]|5[0-79]|60|7[0169]|8[57-9]|9[02-9]))\d{4})|8(?:00|33|44|55|66|77|88)[2-9]\d{6}	row	10	900[2-9]\d{6}|5(?:00|2[12]|33|44|66|77|88)[2-9]\d{6}							
EC	Ecuador	593	740	9	0	9(?:(?:39|[45][89]|7[7-9]|[89]\d)\d|6(?:[0-47-9]\d))\d{5}	(\d{3})(\d{4});(\d)(\d{3})(\d{4});(\d{2})(\d{3})(\d{4});(\d{4})(\d{3})(\d{3,4})	$1-$2;$1-$2-$3;$1 $2 $3;$1 $2 $3	[2-7];[2-7];9;1	00	8,10,11	[2-7][2-7]\d{6}|1800\d{6,7}	row	8	[2-7]890\d{4}							
EG	Egypt	20	602	10	0	1(?:1[0-245]|[025]\d)\d{7}	(\d)(\d{7,8});(\d{2})(\d{6,7})	$1 $2;$1 $2	[23];1[35]|[4-6]|8[2468]|9[235-7]	00	5,8,9,10	(?:(?:(?:2[2-4]\d{7}|3\d{7}|6[24-689]3\d{6})|1(?:3[23]\d{6}|5(?:\d{3}|\d{6,7})|[69]\d{3})|8(?:2[2-57]|4[26]|6[237]|8[2-4])\d{6}|9(?:2[27]|3[24]|52|6[2356]|7[2-4])\d{6})|4(?:(?:0[2-5]|64)|[578][23])\d{6}|5(?:7[23](?:\d{5,6})|(?:0[2-7]|5\d)\d{6}))|800\d{7}	row	10	900\d{7}							
SV	El Salvador	503	706	8	0	[67]\d{7}	(\d{4})(\d{4});(\d{3})(\d{4});(\d{3})(\d{4})(\d{4})	$1 $2;$1 $2;$1 $2 $3	[267];[89];[89]	00	7,8,11	2[1-9]\d{6}|800\d{4}(?:\d{4})?	row	7,11	900\d{4}(?:\d{4})?							
GQ	Equatorial Guinea	240	627	9	0	(?:222|55\d)\d{6}	(\d{3})(\d{3})(\d{3});(\d{3})(\d{6})	$1 $2 $3;$1 $2	[235];[89]	00	9	3(?:3(?:3\d[7-9]|[0-24-9]\d[46])|5\d{2}[7-9])\d{4}|80\d[1-9]\d{5}	row	9	90\d[1-9]\d{5}							
ER	Eritrea	291	657	7	0	17[1-3]\d{4}|7\d{6}	(\d)(\d{3})(\d{3})	$1 $2 $3	[178]	00	7	1(?:1[12568]|20|40|55|6[146])\d{4}|8\d{6}	row									
EE	Estonia	372	248	7,8	0	(?:5\d|8[1-5])\d{6}|5(?:[02]\d{2}|1(?:[0-8]\d|95)|5[0-478]\d|64[0-4]|65[1-589])\d{3}	(\d{3})(\d{4});(\d{4})(\d{3,4});(\d{2})(\d{2})(\d{4});(\d{4})(\d{3})(\d{3})	$1 $2;$1 $2;$1 $2 $3;$1 $2 $3	[369]|4[3-8]|5(?:[0-2]|5[0-478]|6[45])|7[1-9]#[369]|4[3-8]|5(?:[02]|1(?:[0-8]|95)|5[0-478]|6(?:4[0-4]|5[1-589]))|7[1-9];[45]|8(?:00|[1-4])#[45]|8(?:00[1-9]|[1-4]);7;80	00	7,8,10	(?:3[23589]|4[3-8]|6\d|7[1-9]|88)\d{5}|800(?:0\d{3}|1\d|[2-9])\d{3}	eu	4,5,7,8	1(?:2[01245]|3[0-6]|4[1-489]|5[0-59]|6[1-46-9]|7[0-27-9]|8[189]|9[012])\d{1,2}|(?:40\d{2}|900)\d{4}|70[0-2]\d{5}							
ET	Ethiopia	251	636	9	0	9\d{8}	(\d{2})(\d{3})(\d{4})	$1 $2 $3	[1-59]	00	9	(?:11(?:1(?:1[124]|2[2-57]|3[1-5]|5[5-8]|8[6-8])|2(?:13|3[6-8]|5[89]|7[05-9]|8[2-6])|3(?:2[01]|3[0-289]|4[1289]|7[1-4]|87)|4(?:1[69]|3[2-49]|4[0-3]|6[5-8])|5(?:1[578]|44|5[0-4])|6(?:1[78]|2[69]|39|4[5-7]|5[1-5]|6[0-59]|8[015-8]))|2(?:2(?:11[1-9]|22[0-7]|33\d|44[1467]|66[1-68])|5(?:11[124-6]|33[2-8]|44[1467]|55[14]|66[1-3679]|77[124-79]|880))|3(?:3(?:11[0-46-8]|(?:22|55)[0-6]|33[0134689]|44[04]|66[01467])|4(?:44[0-8]|55[0-69]|66[0-3]|77[1-5]))|4(?:6(?:22[0-24-7]|33[1-5]|44[13-69]|55[14-689]|660|88[1-4])|7(?:(?:11|22)[1-9]|33[13-7]|44[13-6]|55[1-689]))|5(?:7(?:227|55[05]|(?:66|77)[14-8])|8(?:11[149]|22[013-79]|33[0-68]|44[013-8]|550|66[1-5]|77\d)))\d{4}	row									
FK	Falkland Islands	500	750	5	0	[56]\d{4}				00	5	[2-47]\d{4}	row									
FO	Faroe Islands	298	288	6	0	(?:(?:5\d|91)|[27][1-9])\d{4}	(\d{6})	$1	[2-9]	00	6	(?:20|[3-4]\d|8[19])\d{4}|80[257-9]\d{3}	row	6	(?:6[0-36]|88)\d{4}|90(?:[13-5][15-7]|2[125-7]|99)\d{2}							
FJ	Fiji	679	542	7		(?:[279]\d|45|5[01568]|8[034679])\d{5}	(\d{3})(\d{4});(\d{4})(\d{3})(\d{4})	$1 $2;$1 $2 $3	[235-9]|45;0	0(?:0|52)	7,11	(?:(?:3[0-5]\d|8[58]\d)|6(?:03|[25-7]\d))\d{4}|0800\d{7}	row									
FI	Finland	358	244	6,7,8,9,10,11	0	(?:4[0-8]|50)\d{4,8}|299\d{6}	(\d{5});(\d)(\d{4,9});(\d{6});(\d{3})(\d{3,7});(\d{2})(\d{4,8})	$1;$1 $2;$1;$1 $2;$1 $2	75[12];[2568][1-8]|3(?:0[1-9]|[1-9])|9;11;(?:[12]0|7)0|[368];[12457]	00|99(?:[01469]|5(?:[14]1|3[23]|5[59]|77|88|9[09]))	5,6,7,8,9,10,11,12	(?:1[3-79][1-8]|[235689][1-8]\d)\d{2,6}|800\d{4,7}|(?:10|[23][09])\d{4,8}|60(?:[12]\d{5,6}|6\d{7})|7(?:(?:1|3\d)\d{7}|5[03-9]\d{3,7})|20[2-59]\d\d	eu	5,6,7,8,9,10	(?:10|[23][09])\d{4,8}|60(?:[12]\d{5,6}|6\d{7})|7(?:(?:1|3\d)\d{7}|5[03-9]\d{3,7})|20[2-59]\d\d|[67]00\d{5,6}							
FR	France	33	208	9	0	63[0-8]\d{6}|69[157-9]\d{6}|6[0-24-8]\d{7}|7[3-9]\d{7}	(\d{4});(\d{3})(\d{3});(\d{3})(\d{2})(\d{2})(\d{2});(\d)(\d{2})(\d{2})(\d{2})(\d{2})	$1;$1 $2;$1 $2 $3 $4;$1 $2 $3 $4 $5	10;1;8;[1-79]	00	9	[1-5]\d{8}|80[0-5]\d{6}|9\d{8}	eu	9,13	80[6-9]\d{6}|9\d{8}|884\d{6}|8[129]\d{7}|700\d{10}							
GF	French Guiana	594	742	9	0	694\d{6}	(\d{3})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4	[56]	00	9	594(?:[023]\d|1[01]|4[03-9]|5[6-9]|6[0-3]|80|9[014])\d{4}	eu									
PF	French Polynesia	689	547	8	0	8[7-9]\d{6}	(\d{2})(\d{2})(\d{2});(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3;$1 $2 $3 $4	44;[48]	00	6,8	4(?:[09][45689]\d|4)\d{4}	row									
GA	Gabon	241	628	8		(?:(?:0[2-7]\d{6}|[2-5]\d{6})|6(?:\d{6}|[0-256]\d{6})|7(?:\d{6}|[467]\d{6}))	(\d)(\d{2})(\d{2})(\d{2});(\d{2})(\d{2})(\d{2})(\d{2})	$1 $2 $3 $4;$1 $2 $3 $4	[2-7];0	00	8	11\d{6}	row									
GM	Gambia	220	607	7	0	(?:[23679]\d|5[0-389]|8[05])\d{5}	(\d{3})(\d{4})	$1 $2	[2-9]	00	7	(?:4(?:[23]\d{2}|4(?:1[024679]|[6-9]\d))|5(?:54[0-7]|6[67]\d|7(?:1[04]|2[035]|3[58]|48))|8[1-46-9]\d{2})\d{3}	row									
GE	Georgia	995	282	9	0	(?:5(?:0[05]|1[0-24]|2[02]|3[03]|4[04]|5[0-257-9]|68|7[01457-9]|8[058]|9[0-35-9])|7(?:08|11|90))\d{6}	(\d{3})(\d{3})(\d{3});(\d{2})(\d{3})(\d{2})(\d{2});(\d{3})(\d{2})(\d{2})(\d{2});(\d{3})(\d{2})(\d{2})(\d{2})	$1 $2 $3;$1 $2 $3 $4;$1 $2 $3 $4;$1 $2 $3 $4	70;32;[57];[348]	00	9	(?:3(?:[256]\d|4[124-9]|7[0-4])|4(?:1\d|2[2-7]|3[1-79]|4[2-8]|7[239]|9[1-7]))\d{6}|800\d{6}	row	9	706\d{6}							
GH	Ghana	233	620	9	0	(?:(?:2[03-8]\d|3\d{2})|5(?:6\d|9[1-9]|[0457]\d))\d{6}	(\d{3})(\d{4});(\d{3})(\d{5});(\d{2})(\d{3})(\d{4})	$1 $2;$1 $2;$1 $2 $3	[237]|80;8;[235]	00	8,9	3(?:[167]2[0-6]|22[0-5]|32[0-3]|4(?:2[013-9]|3[01])|52[0-7]|82[0-2])\d{5}|3(?:[0-8]8|9[28])0\d{5}|3(?:0[237]|[1-9]7)\d{6}|800\d{5}	row									
GI	Gibraltar	350	266	8	0	(?:5[146-8]|6[02])\d{6}	(\d{3})(\d{5})	$1 $2	2	00	8	2(?:00\d|1(?:6[24-7]|9\d)|2(?:2[2457]|[05]0))\d{4}|80\d{6}	row	8	87\d{6}|8[1-689]\d{6}							
GR	Greece	30	202	10	0	6(?:8[57-9]|9\d)\d{7}	(\d{2})(\d{4})(\d{4});(\d{4})(\d{6});(\d{3})(\d{3})(\d{4})	$1 $2 $3;$1 $2;$1 $2 $3	21|7;2(?:2|3[2-57-9]|4[2-469]|5[2-59]|6[2-9]|7[2-69]|8[2-49]);[2689]	00	10	2(?:1\d{2}|2(?:2[1-46-9]|3[1-8]|4[1-7]|5[1-4]|6[1-8]|7[1-5]|[89][1-9])|3(?:1\d|2[1-57]|[35][1-3]|4[13]|7[1-7]|8[124-6]|9[1-79])|4(?:1\d|2[1-8]|3[1-4]|4[13-5]|6[1-578]|9[1-5])|5(?:1\d|[29][1-4]|3[1-5]|4[124]|5[1-6])|6(?:1\d|3[1245]|4[1-7]|5[13-9]|[269][1-6]|7[14]|8[1-5])|7(?:1\d|2[1-5]|3[1-6]|4[1-7]|5[1-57]|6[135]|9[125-7])|8(?:1\d|2[1-5]|[34][1-4]|9[1-57]))\d{6}|800\d{7}	eu	10	8(?:0[16]|12|25)\d{7}|90[19]\d{7}|70\d{8}							
GL	Greenland	299	290	6	0	(?:[25][1-9]|4[2-9])\d{4}	(\d{2})(\d{2})(\d{2})	$1 $2 $3	N/A	00	6	(?:19|3[1-7]|6[14689]|8[14-79]|9\d)\d{4}|80\d{4}	row	6	3[89]\d{4}							
